"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"1984","France (metropolitan)","Total","Females","Number","28,117,576",""
"1984","Croatia","Total","Females","Number","2,409,164","e"
"1984","Italy","Total","Females","Number","29,069,034",""
"1984","Cyprus","Total","Females","Number","267,102",""
"1984","Latvia","Total","Females","Number","1,375,340",""
"1984","Lithuania","Total","Females","Number","1,852,487",""
"1984","Luxembourg","Total","Females","Number","187,877",""
"1984","Hungary","Total","Females","Number","5,515,266",""
"1984","Malta","Total","Females","Number","169,276",""
"1984","Netherlands","Total","Females","Number","7,270,437",""
"1984","Austria","Total","Females","Number","3,976,213",""
"1984","Poland","Total","Females","Number",":",""
"1984","Portugal","Total","Females","Number","5,165,938",""
"1984","Romania","Total","Females","Number","11,444,508",""
"1984","Slovenia","Total","Females","Number","991,397",""
"1984","Slovakia","Total","Females","Number","2,601,818",""
"1984","Finland","Total","Females","Number","2,512,686",""
"1984","Sweden","Total","Females","Number","4,214,437",""
"1984","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number",":",""
"1984","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number",":",""
"1984","European Free Trade Association","Total","Females","Number","5,518,274",""
"1984","Iceland","Total","Females","Number","118,447",""
"1984","Liechtenstein","Total","Females","Number","13,520",""
"1984","Norway","Total","Females","Number","2,088,834",""
"1984","Switzerland","Total","Females","Number","3,297,473",""
"1984","United Kingdom","Total","Females","Number","28,966,475",""
"1984","Montenegro","Total","Females","Number",":",""
"1984","North Macedonia","Total","Females","Number",":",""
"1984","Albania","Total","Females","Number",":",""
"1984","Serbia","Total","Females","Number",":",""
"1984","Turkey","Total","Females","Number","23,861,687",""
"1984","Andorra","Total","Females","Number",":",""
"1984","Belarus","Total","Females","Number",":",""
"1984","Bosnia and Herzegovina","Total","Females","Number",":",""
"1984","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1984","Moldova","Total","Females","Number",":",""
"1984","Monaco","Total","Females","Number",":",""
"1984","Russia","Total","Females","Number",":",""
"1984","San Marino","Total","Females","Number",":",""
"1984","Ukraine","Total","Females","Number",":",""
"1984","Armenia","Total","Females","Number",":",""
"1984","Azerbaijan","Total","Females","Number",":",""
"1984","Georgia","Total","Females","Number",":",""
"1985","European Union - 27 countries (from 2020)","Total","Females","Number","211,789,008",""
"1985","European Union - 28 countries (2013-2020)","Total","Females","Number","240,815,954",""
"1985","European Union - 27 countries (2007-2013)","Total","Females","Number","238,396,031",""
"1985","Euro area - 19 countries  (from 2015)","Total","Females","Number","156,728,828",""
"1985","Euro area - 18 countries (2014)","Total","Females","Number","154,862,161",""
"1985","Belgium","Total","Females","Number","5,046,163",""
"1985","Bulgaria","Total","Females","Number","4,514,813",""
"1985","Czechia","Total","Females","Number","5,319,646",""
"1985","Denmark","Total","Females","Number","2,594,036",""
"1985","Germany (until 1990 former territory of the FRG)","Total","Females","Number","31,869,535",""
"1985","Germany including former GDR","Total","Females","Number","40,661,086",""
"1985","Estonia","Total","Females","Number","815,398",""
"1985","Ireland","Total","Females","Number","1,767,300",""
"1985","Greece","Total","Females","Number","5,040,100",""
"1985","Spain","Total","Females","Number","19,558,571",""
"1985","France","Total","Females","Number",":",""
"1985","France (metropolitan)","Total","Females","Number","28,267,183",""
"1985","Croatia","Total","Females","Number","2,419,923","e"
"1985","Italy","Total","Females","Number","29,087,244",""
"1985","Cyprus","Total","Females","Number","270,429",""
"1985","Latvia","Total","Females","Number","1,382,940",""
"1985","Lithuania","Total","Females","Number","1,866,667",""
"1985","Luxembourg","Total","Females","Number","188,100",""
"1985","Hungary","Total","Females","Number","5,508,088",""
"1985","Malta","Total","Females","Number","170,529",""
"1985","Netherlands","Total","Females","Number","7,304,213",""
"1985","Austria","Total","Females","Number","3,975,117",""
"1985","Poland","Total","Females","Number","18,989,503",""
"1985","Portugal","Total","Females","Number","5,186,083",""
"1985","Romania","Total","Females","Number","11,492,093",""
"1985","Slovenia","Total","Females","Number","996,163",""
"1985","Slovakia","Total","Females","Number","2,621,022",""
"1985","Finland","Total","Females","Number","2,524,520",""
"1985","Sweden","Total","Females","Number","4,222,078",""
"1985","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","243,044,878",""
"1985","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","240,624,955",""
"1985","European Free Trade Association","Total","Females","Number","5,539,562",""
"1985","Iceland","Total","Females","Number","119,569",""
"1985","Liechtenstein","Total","Females","Number","13,602",""
"1985","Norway","Total","Females","Number","2,095,753",""
"1985","Switzerland","Total","Females","Number","3,310,638",""
"1985","United Kingdom","Total","Females","Number","29,026,946",""
"1985","Montenegro","Total","Females","Number",":",""
"1985","North Macedonia","Total","Females","Number",":",""
"1985","Albania","Total","Females","Number",":",""
"1985","Serbia","Total","Females","Number",":",""
"1985","Turkey","Total","Females","Number","24,493,659",""
"1985","Andorra","Total","Females","Number",":",""
"1985","Belarus","Total","Females","Number",":",""
"1985","Bosnia and Herzegovina","Total","Females","Number",":",""
"1985","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1985","Moldova","Total","Females","Number",":",""
"1985","Monaco","Total","Females","Number",":",""
"1985","Russia","Total","Females","Number",":",""
"1985","San Marino","Total","Females","Number",":",""
"1985","Ukraine","Total","Females","Number",":",""
"1985","Armenia","Total","Females","Number",":",""
"1985","Azerbaijan","Total","Females","Number",":",""
"1985","Georgia","Total","Females","Number",":",""
"1986","European Union - 27 countries (from 2020)","Total","Females","Number",":",""
"1986","European Union - 28 countries (2013-2020)","Total","Females","Number",":",""
"1986","European Union - 27 countries (2007-2013)","Total","Females","Number",":",""
"1986","Euro area - 19 countries  (from 2015)","Total","Females","Number","156,998,287",""
"1986","Euro area - 18 countries (2014)","Total","Females","Number","155,115,906",""
"1986","Belgium","Total","Females","Number","5,046,712",""
"1986","Bulgaria","Total","Females","Number","4,516,402",""
"1986","Czechia","Total","Females","Number","5,321,474",""
"1986","Denmark","Total","Females","Number","2,595,710",""
"1986","Germany (until 1990 former territory of the FRG)","Total","Females","Number","31,830,458",""
"1986","Germany including former GDR","Total","Females","Number","40,592,848",""
"1986","Estonia","Total","Females","Number","820,097",""
"1986","Ireland","Total","Females","Number","1,763,217",""
"1986","Greece","Total","Females","Number","5,050,772",""
"1986","Spain","Total","Females","Number","19,625,071",""
"1986","France","Total","Females","Number",":",""
"1986","France (metropolitan)","Total","Females","Number","28,408,898",""
"1986","Croatia","Total","Females","Number","2,430,335","e"
"1986","Italy","Total","Females","Number","29,097,656",""
"1986","Cyprus","Total","Females","Number","273,296",""
"1986","Latvia","Total","Females","Number","1,391,416",""
"1986","Lithuania","Total","Females","Number","1,882,381",""
"1986","Luxembourg","Total","Females","Number","188,700",""
"1986","Hungary","Total","Females","Number","5,501,882",""
"1986","Malta","Total","Females","Number","173,032",""
"1986","Netherlands","Total","Females","Number","7,344,892",""
"1986","Austria","Total","Females","Number","3,972,356",""
"1986","Poland","Total","Females","Number",":",""
"1986","Portugal","Total","Females","Number","5,193,233",""
"1986","Romania","Total","Females","Number","11,538,970",""
"1986","Slovenia","Total","Females","Number","1,001,150",""
"1986","Slovakia","Total","Females","Number","2,639,676",""
"1986","Finland","Total","Females","Number","2,532,884",""
"1986","Sweden","Total","Females","Number","4,231,029",""
"1986","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number",":",""
"1986","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number",":",""
"1986","European Free Trade Association","Total","Females","Number","5,561,556",""
"1986","Iceland","Total","Females","Number","120,482",""
"1986","Liechtenstein","Total","Females","Number","13,833",""
"1986","Norway","Total","Females","Number","2,102,788",""
"1986","Switzerland","Total","Females","Number","3,324,453",""
"1986","United Kingdom","Total","Females","Number","29,103,551",""
"1986","Montenegro","Total","Females","Number",":",""
"1986","North Macedonia","Total","Females","Number",":",""
"1986","Albania","Total","Females","Number",":",""
"1986","Serbia","Total","Females","Number",":",""
"1986","Turkey","Total","Females","Number","25,009,333",""
"1986","Andorra","Total","Females","Number","20,898",""
"1986","Belarus","Total","Females","Number",":",""
"1986","Bosnia and Herzegovina","Total","Females","Number",":",""
"1986","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1986","Moldova","Total","Females","Number",":",""
"1986","Monaco","Total","Females","Number",":",""
"1986","Russia","Total","Females","Number",":",""
"1986","San Marino","Total","Females","Number",":",""
"1986","Ukraine","Total","Females","Number",":",""
"1986","Armenia","Total","Females","Number",":",""
"1986","Azerbaijan","Total","Females","Number",":",""
"1986","Georgia","Total","Females","Number",":",""
"1987","European Union - 27 countries (from 2020)","Total","Females","Number",":",""
"1987","European Union - 28 countries (2013-2020)","Total","Females","Number",":",""
"1987","European Union - 27 countries (2007-2013)","Total","Females","Number",":",""
"1987","Euro area - 19 countries  (from 2015)","Total","Females","Number","157,369,277",""
"1987","Euro area - 18 countries (2014)","Total","Females","Number","155,468,844",""
"1987","Belgium","Total","Females","Number","5,048,517",""
"1987","Bulgaria","Total","Females","Number","4,529,072",""
"1987","Czechia","Total","Females","Number","5,321,505",""
"1987","Denmark","Total","Females","Number","2,598,774",""
"1987","Germany (until 1990 former territory of the FRG)","Total","Females","Number","31,855,080",""
"1987","Germany including former GDR","Total","Females","Number","40,591,343",""
"1987","Estonia","Total","Females","Number","825,726",""
"1987","Ireland","Total","Females","Number","1,775,013",""
"1987","Greece","Total","Females","Number","5,070,561",""
"1987","Spain","Total","Females","Number","19,683,096",""
"1987","France","Total","Females","Number",":",""
"1987","France (metropolitan)","Total","Females","Number","28,556,020",""
"1987","Croatia","Total","Females","Number","2,439,765","e"
"1987","Italy","Total","Females","Number","29,101,045",""
"1987","Cyprus","Total","Females","Number","276,369",""
"1987","Latvia","Total","Females","Number","1,402,581",""
"1987","Lithuania","Total","Females","Number","1,900,433",""
"1987","Luxembourg","Total","Females","Number","189,800",""
"1987","Hungary","Total","Females","Number","5,494,519",""
"1987","Malta","Total","Females","Number","174,138",""
"1987","Netherlands","Total","Females","Number","7,390,802",""
"1987","Austria","Total","Females","Number","3,970,653",""
"1987","Poland","Total","Females","Number",":",""
"1987","Portugal","Total","Females","Number","5,195,289",""
"1987","Romania","Total","Females","Number","11,599,025",""
"1987","Slovenia","Total","Females","Number","1,022,076",""
"1987","Slovakia","Total","Females","Number","2,656,037",""
